id,date,store_nbr,family,sales,onpromotion
19110,2013-01-11,45,BEVERAGES,2525.0,0.0
19111,2013-01-11,45,BOOKS,0.0,0.0
19112,2013-01-11,45,BREAD/BAKERY,664.70703,0.0
19113,2013-01-11,45,CELEBRATION,0.0,0.0
19114,2013-01-11,45,CLEANING,1628.0,0.0
19115,2013-01-11,45,DAIRY,1021.0,0.0
19116,2013-01-11,45,DELI,416.59702,0.0
19117,2013-01-11,45,EGGS,298.0,0.0
19118,2013-01-11,45,FROZEN FOODS,250.981,0.0
19119,2013-01-11,45,GROCERY I,4825.0,0.0
19120,2013-01-11,45,GROCERY II,43.0,0.0
19121,2013-01-11,45,HARDWARE,0.0,0.0
19122,2013-01-11,45,HOME AND KITCHEN I,0.0,0.0
19123,2013-01-11,45,HOME AND KITCHEN II,0.0,0.0
19124,2013-01-11,45,HOME APPLIANCES,3.0,0.0
19125,2013-01-11,45,HOME CARE,0.0,0.0
19126,2013-01-11,45,LADIESWEAR,0.0,0.0
19127,2013-01-11,45,LAWN AND GARDEN,12.0,0.0
19128,2013-01-11,45,LINGERIE,19.0,0.0
19129,2013-01-11,45,"LIQUOR,WINE,BEER",176.0,0.0
19130,2013-01-11,45,MAGAZINES,0.0,0.0
19131,2013-01-11,45,MEATS,1119.319,0.0
19132,2013-01-11,45,PERSONAL CARE,268.0,0.0
19133,2013-01-11,45,PET SUPPLIES,0.0,0.0
19134,2013-01-11,45,PLAYERS AND ELECTRONICS,0.0,0.0
19135,2013-01-11,45,POULTRY,649.59,0.0
19136,2013-01-11,45,PREPARED FOODS,192.56601,0.0
19137,2013-01-11,45,PRODUCE,0.0,0.0
19138,2013-01-11,45,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19139,2013-01-11,45,SEAFOOD,87.641,0.0
19140,2013-01-11,46,AUTOMOTIVE,12.0,0.0
19141,2013-01-11,46,BABY CARE,0.0,0.0
19142,2013-01-11,46,BEAUTY,11.0,0.0
19143,2013-01-11,46,BEVERAGES,1610.0,0.0
19144,2013-01-11,46,BOOKS,0.0,0.0
19145,2013-01-11,46,BREAD/BAKERY,313.402,0.0
19146,2013-01-11,46,CELEBRATION,0.0,0.0
19147,2013-01-11,46,CLEANING,1532.0,0.0
19148,2013-01-11,46,DAIRY,506.0,0.0
19149,2013-01-11,46,DELI,548.38,0.0
19150,2013-01-11,46,EGGS,113.0,0.0
19151,2013-01-11,46,FROZEN FOODS,223.396,0.0
19152,2013-01-11,46,GROCERY I,4108.0,0.0
19153,2013-01-11,46,GROCERY II,14.0,0.0
19154,2013-01-11,46,HARDWARE,0.0,0.0
19155,2013-01-11,46,HOME AND KITCHEN I,0.0,0.0
19156,2013-01-11,46,HOME AND KITCHEN II,0.0,0.0
19157,2013-01-11,46,HOME APPLIANCES,1.0,0.0
19158,2013-01-11,46,HOME CARE,0.0,0.0
19159,2013-01-11,46,LADIESWEAR,0.0,0.0
19160,2013-01-11,46,LAWN AND GARDEN,8.0,0.0
19161,2013-01-11,46,LINGERIE,19.0,0.0
19162,2013-01-11,46,"LIQUOR,WINE,BEER",110.0,0.0
19163,2013-01-11,46,MAGAZINES,0.0,0.0
19164,2013-01-11,46,MEATS,1499.63,0.0
19165,2013-01-11,46,PERSONAL CARE,336.0,0.0
19166,2013-01-11,46,PET SUPPLIES,0.0,0.0
19167,2013-01-11,46,PLAYERS AND ELECTRONICS,0.0,0.0
19168,2013-01-11,46,POULTRY,562.237,0.0
19169,2013-01-11,46,PREPARED FOODS,185.62799,0.0
19170,2013-01-11,46,PRODUCE,0.0,0.0
19171,2013-01-11,46,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19172,2013-01-11,46,SEAFOOD,53.516,0.0
19173,2013-01-11,47,AUTOMOTIVE,4.0,0.0
19174,2013-01-11,47,BABY CARE,0.0,0.0
19175,2013-01-11,47,BEAUTY,3.0,0.0
19176,2013-01-11,47,BEVERAGES,2357.0,0.0
19177,2013-01-11,47,BOOKS,0.0,0.0
19178,2013-01-11,47,BREAD/BAKERY,682.801,0.0
19179,2013-01-11,47,CELEBRATION,0.0,0.0
19180,2013-01-11,47,CLEANING,1757.0,0.0
19181,2013-01-11,47,DAIRY,928.0,0.0
19182,2013-01-11,47,DELI,424.621,0.0
19183,2013-01-11,47,EGGS,254.0,0.0
19184,2013-01-11,47,FROZEN FOODS,198.548,0.0
19185,2013-01-11,47,GROCERY I,5307.0,0.0
19186,2013-01-11,47,GROCERY II,22.0,0.0
19187,2013-01-11,47,HARDWARE,0.0,0.0
19188,2013-01-11,47,HOME AND KITCHEN I,0.0,0.0
19189,2013-01-11,47,HOME AND KITCHEN II,0.0,0.0
19190,2013-01-11,47,HOME APPLIANCES,0.0,0.0
19191,2013-01-11,47,HOME CARE,0.0,0.0
19192,2013-01-11,47,LADIESWEAR,0.0,0.0
19193,2013-01-11,47,LAWN AND GARDEN,7.0,0.0
19194,2013-01-11,47,LINGERIE,13.0,0.0
19195,2013-01-11,47,"LIQUOR,WINE,BEER",181.0,0.0
19196,2013-01-11,47,MAGAZINES,0.0,0.0
19197,2013-01-11,47,MEATS,1956.562,0.0
19198,2013-01-11,47,PERSONAL CARE,397.0,0.0
19199,2013-01-11,47,PET SUPPLIES,0.0,0.0
19200,2013-01-11,47,PLAYERS AND ELECTRONICS,0.0,0.0
19201,2013-01-11,47,POULTRY,726.211,0.0
19202,2013-01-11,47,PREPARED FOODS,208.219,0.0
19203,2013-01-11,47,PRODUCE,0.0,0.0
19204,2013-01-11,47,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19205,2013-01-11,47,SEAFOOD,79.059,0.0
19206,2013-01-11,48,AUTOMOTIVE,7.0,0.0
19207,2013-01-11,48,BABY CARE,0.0,0.0
19208,2013-01-11,48,BEAUTY,2.0,0.0
19209,2013-01-11,48,BEVERAGES,1168.0,0.0
19210,2013-01-11,48,BOOKS,0.0,0.0
19211,2013-01-11,48,BREAD/BAKERY,355.45898,0.0
19212,2013-01-11,48,CELEBRATION,0.0,0.0
19213,2013-01-11,48,CLEANING,1394.0,0.0
19214,2013-01-11,48,DAIRY,405.0,0.0
19215,2013-01-11,48,DELI,381.33398,0.0
19216,2013-01-11,48,EGGS,95.0,0.0
19217,2013-01-11,48,FROZEN FOODS,137.391,0.0
19218,2013-01-11,48,GROCERY I,3507.0,0.0
19219,2013-01-11,48,GROCERY II,9.0,0.0
19220,2013-01-11,48,HARDWARE,1.0,0.0
19221,2013-01-11,48,HOME AND KITCHEN I,0.0,0.0
19222,2013-01-11,48,HOME AND KITCHEN II,0.0,0.0
19223,2013-01-11,48,HOME APPLIANCES,0.0,0.0
19224,2013-01-11,48,HOME CARE,0.0,0.0
19225,2013-01-11,48,LADIESWEAR,0.0,0.0
19226,2013-01-11,48,LAWN AND GARDEN,2.0,0.0
19227,2013-01-11,48,LINGERIE,5.0,0.0
19228,2013-01-11,48,"LIQUOR,WINE,BEER",131.0,0.0
19229,2013-01-11,48,MAGAZINES,0.0,0.0
19230,2013-01-11,48,MEATS,1797.6431,0.0
19231,2013-01-11,48,PERSONAL CARE,342.0,0.0
19232,2013-01-11,48,PET SUPPLIES,0.0,0.0
19233,2013-01-11,48,PLAYERS AND ELECTRONICS,0.0,0.0
19234,2013-01-11,48,POULTRY,429.739,0.0
19235,2013-01-11,48,PREPARED FOODS,130.671,0.0
19236,2013-01-11,48,PRODUCE,0.0,0.0
19237,2013-01-11,48,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19238,2013-01-11,48,SEAFOOD,15.269,0.0
19239,2013-01-11,49,AUTOMOTIVE,2.0,0.0
19240,2013-01-11,49,BABY CARE,0.0,0.0
19241,2013-01-11,49,BEAUTY,4.0,0.0
19242,2013-01-11,49,BEVERAGES,1901.0,0.0
19243,2013-01-11,49,BOOKS,0.0,0.0
19244,2013-01-11,49,BREAD/BAKERY,409.962,0.0
19245,2013-01-11,49,CELEBRATION,0.0,0.0
19246,2013-01-11,49,CLEANING,771.0,0.0
19247,2013-01-11,49,DAIRY,612.0,0.0
19248,2013-01-11,49,DELI,194.573,0.0
19249,2013-01-11,49,EGGS,250.0,0.0
19250,2013-01-11,49,FROZEN FOODS,116.0,0.0
19251,2013-01-11,49,GROCERY I,2345.0,0.0
19252,2013-01-11,49,GROCERY II,20.0,0.0
19253,2013-01-11,49,HARDWARE,1.0,0.0
19254,2013-01-11,49,HOME AND KITCHEN I,0.0,0.0
19255,2013-01-11,49,HOME AND KITCHEN II,0.0,0.0
19256,2013-01-11,49,HOME APPLIANCES,0.0,0.0
19257,2013-01-11,49,HOME CARE,0.0,0.0
19258,2013-01-11,49,LADIESWEAR,0.0,0.0
19259,2013-01-11,49,LAWN AND GARDEN,15.0,0.0
19260,2013-01-11,49,LINGERIE,5.0,0.0
19261,2013-01-11,49,"LIQUOR,WINE,BEER",184.0,0.0
19262,2013-01-11,49,MAGAZINES,0.0,0.0
19263,2013-01-11,49,MEATS,526.321,0.0
19264,2013-01-11,49,PERSONAL CARE,125.0,0.0
19265,2013-01-11,49,PET SUPPLIES,0.0,0.0
19266,2013-01-11,49,PLAYERS AND ELECTRONICS,0.0,0.0
19267,2013-01-11,49,POULTRY,214.852,0.0
19268,2013-01-11,49,PREPARED FOODS,217.703,0.0
19269,2013-01-11,49,PRODUCE,0.0,0.0
19270,2013-01-11,49,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19271,2013-01-11,49,SEAFOOD,78.718,0.0
19272,2013-01-11,5,AUTOMOTIVE,4.0,0.0
19273,2013-01-11,5,BABY CARE,0.0,0.0
19274,2013-01-11,5,BEAUTY,4.0,0.0
19275,2013-01-11,5,BEVERAGES,747.0,0.0
19276,2013-01-11,5,BOOKS,0.0,0.0
19277,2013-01-11,5,BREAD/BAKERY,333.326,0.0
19278,2013-01-11,5,CELEBRATION,0.0,0.0
19279,2013-01-11,5,CLEANING,1029.0,0.0
19280,2013-01-11,5,DAIRY,283.0,0.0
19281,2013-01-11,5,DELI,216.361,0.0
19282,2013-01-11,5,EGGS,120.0,0.0
19283,2013-01-11,5,FROZEN FOODS,143.78,0.0
19284,2013-01-11,5,GROCERY I,2602.0,0.0
19285,2013-01-11,5,GROCERY II,18.0,0.0
19286,2013-01-11,5,HARDWARE,1.0,0.0
19287,2013-01-11,5,HOME AND KITCHEN I,0.0,0.0
19288,2013-01-11,5,HOME AND KITCHEN II,0.0,0.0
19289,2013-01-11,5,HOME APPLIANCES,1.0,0.0
19290,2013-01-11,5,HOME CARE,0.0,0.0
19291,2013-01-11,5,LADIESWEAR,0.0,0.0
19292,2013-01-11,5,LAWN AND GARDEN,1.0,0.0
19293,2013-01-11,5,LINGERIE,14.0,0.0
19294,2013-01-11,5,"LIQUOR,WINE,BEER",69.0,0.0
19295,2013-01-11,5,MAGAZINES,0.0,0.0
19296,2013-01-11,5,MEATS,350.702,0.0
19297,2013-01-11,5,PERSONAL CARE,185.0,0.0
19298,2013-01-11,5,PET SUPPLIES,0.0,0.0
19299,2013-01-11,5,PLAYERS AND ELECTRONICS,0.0,0.0
19300,2013-01-11,5,POULTRY,150.027,0.0
19301,2013-01-11,5,PREPARED FOODS,92.0,0.0
19302,2013-01-11,5,PRODUCE,0.0,0.0
19303,2013-01-11,5,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19304,2013-01-11,5,SEAFOOD,15.777,0.0
19305,2013-01-11,50,AUTOMOTIVE,8.0,0.0
19306,2013-01-11,50,BABY CARE,0.0,0.0
19307,2013-01-11,50,BEAUTY,8.0,0.0
19308,2013-01-11,50,BEVERAGES,1245.0,0.0
19309,2013-01-11,50,BOOKS,0.0,0.0
19310,2013-01-11,50,BREAD/BAKERY,427.738,0.0
19311,2013-01-11,50,CELEBRATION,0.0,0.0
19312,2013-01-11,50,CLEANING,1087.0,0.0
19313,2013-01-11,50,DAIRY,381.0,0.0
19314,2013-01-11,50,DELI,326.442,0.0
19315,2013-01-11,50,EGGS,78.0,0.0
19316,2013-01-11,50,FROZEN FOODS,88.851,0.0
19317,2013-01-11,50,GROCERY I,3696.0,0.0
19318,2013-01-11,50,GROCERY II,23.0,0.0
19319,2013-01-11,50,HARDWARE,1.0,0.0
19320,2013-01-11,50,HOME AND KITCHEN I,0.0,0.0
19321,2013-01-11,50,HOME AND KITCHEN II,0.0,0.0
19322,2013-01-11,50,HOME APPLIANCES,0.0,0.0
19323,2013-01-11,50,HOME CARE,0.0,0.0
19324,2013-01-11,50,LADIESWEAR,0.0,0.0
19325,2013-01-11,50,LAWN AND GARDEN,3.0,0.0
19326,2013-01-11,50,LINGERIE,13.0,0.0
19327,2013-01-11,50,"LIQUOR,WINE,BEER",145.0,0.0
19328,2013-01-11,50,MAGAZINES,0.0,0.0
19329,2013-01-11,50,MEATS,702.727,0.0
19330,2013-01-11,50,PERSONAL CARE,288.0,0.0
19331,2013-01-11,50,PET SUPPLIES,0.0,0.0
19332,2013-01-11,50,PLAYERS AND ELECTRONICS,0.0,0.0
19333,2013-01-11,50,POULTRY,202.86101,0.0
19334,2013-01-11,50,PREPARED FOODS,132.879,0.0
19335,2013-01-11,50,PRODUCE,0.0,0.0
19336,2013-01-11,50,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19337,2013-01-11,50,SEAFOOD,18.78,0.0
19338,2013-01-11,51,AUTOMOTIVE,5.0,0.0
19339,2013-01-11,51,BABY CARE,0.0,0.0
19340,2013-01-11,51,BEAUTY,3.0,0.0
19341,2013-01-11,51,BEVERAGES,2481.0,0.0
19342,2013-01-11,51,BOOKS,0.0,0.0
19343,2013-01-11,51,BREAD/BAKERY,578.121,0.0
19344,2013-01-11,51,CELEBRATION,0.0,0.0
19345,2013-01-11,51,CLEANING,1222.0,0.0
19346,2013-01-11,51,DAIRY,813.0,0.0
19347,2013-01-11,51,DELI,266.656,0.0
19348,2013-01-11,51,EGGS,314.0,0.0
19349,2013-01-11,51,FROZEN FOODS,197.217,0.0
19350,2013-01-11,51,GROCERY I,3507.0,0.0
19351,2013-01-11,51,GROCERY II,19.0,0.0
19352,2013-01-11,51,HARDWARE,3.0,0.0
19353,2013-01-11,51,HOME AND KITCHEN I,0.0,0.0
19354,2013-01-11,51,HOME AND KITCHEN II,0.0,0.0
19355,2013-01-11,51,HOME APPLIANCES,0.0,0.0
19356,2013-01-11,51,HOME CARE,0.0,0.0
19357,2013-01-11,51,LADIESWEAR,0.0,0.0
19358,2013-01-11,51,LAWN AND GARDEN,0.0,0.0
19359,2013-01-11,51,LINGERIE,6.0,0.0
19360,2013-01-11,51,"LIQUOR,WINE,BEER",178.0,0.0
19361,2013-01-11,51,MAGAZINES,0.0,0.0
19362,2013-01-11,51,MEATS,711.131,0.0
19363,2013-01-11,51,PERSONAL CARE,159.0,0.0
19364,2013-01-11,51,PET SUPPLIES,0.0,0.0
19365,2013-01-11,51,PLAYERS AND ELECTRONICS,0.0,0.0
19366,2013-01-11,51,POULTRY,428.191,0.0
19367,2013-01-11,51,PREPARED FOODS,180.839,0.0
19368,2013-01-11,51,PRODUCE,0.0,0.0
19369,2013-01-11,51,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19370,2013-01-11,51,SEAFOOD,97.956,0.0
19371,2013-01-11,52,AUTOMOTIVE,0.0,0.0
19372,2013-01-11,52,BABY CARE,0.0,0.0
19373,2013-01-11,52,BEAUTY,0.0,0.0
19374,2013-01-11,52,BEVERAGES,0.0,0.0
19375,2013-01-11,52,BOOKS,0.0,0.0
19376,2013-01-11,52,BREAD/BAKERY,0.0,0.0
19377,2013-01-11,52,CELEBRATION,0.0,0.0
19378,2013-01-11,52,CLEANING,0.0,0.0
19379,2013-01-11,52,DAIRY,0.0,0.0
19380,2013-01-11,52,DELI,0.0,0.0
19381,2013-01-11,52,EGGS,0.0,0.0
19382,2013-01-11,52,FROZEN FOODS,0.0,0.0
19383,2013-01-11,52,GROCERY I,0.0,0.0
19384,2013-01-11,52,GROCERY II,0.0,0.0
19385,2013-01-11,52,HARDWARE,0.0,0.0
19386,2013-01-11,52,HOME AND KITCHEN I,0.0,0.0
19387,2013-01-11,52,HOME AND KITCHEN II,0.0,0.0
19388,2013-01-11,52,HOME APPLIANCES,0.0,0.0
19389,2013-01-11,52,HOME CARE,0.0,0.0
19390,2013-01-11,52,LADIESWEAR,0.0,0.0
19391,2013-01-11,52,LAWN AND GARDEN,0.0,0.0
19392,2013-01-11,52,LINGERIE,0.0,0.0
19393,2013-01-11,52,"LIQUOR,WINE,BEER",0.0,0.0
19394,2013-01-11,52,MAGAZINES,0.0,0.0
19395,2013-01-11,52,MEATS,0.0,0.0
19396,2013-01-11,52,PERSONAL CARE,0.0,0.0
19397,2013-01-11,52,PET SUPPLIES,0.0,0.0
19398,2013-01-11,52,PLAYERS AND ELECTRONICS,0.0,0.0
19399,2013-01-11,52,POULTRY,0.0,0.0
19400,2013-01-11,52,PREPARED FOODS,0.0,0.0
19401,2013-01-11,52,PRODUCE,0.0,0.0
19402,2013-01-11,52,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19403,2013-01-11,52,SEAFOOD,0.0,0.0
19404,2013-01-11,53,AUTOMOTIVE,0.0,0.0
19405,2013-01-11,53,BABY CARE,0.0,0.0
19406,2013-01-11,53,BEAUTY,0.0,0.0
19407,2013-01-11,53,BEVERAGES,0.0,0.0
19408,2013-01-11,53,BOOKS,0.0,0.0
19409,2013-01-11,53,BREAD/BAKERY,0.0,0.0
19410,2013-01-11,53,CELEBRATION,0.0,0.0
19411,2013-01-11,53,CLEANING,0.0,0.0
19412,2013-01-11,53,DAIRY,0.0,0.0
19413,2013-01-11,53,DELI,0.0,0.0
19414,2013-01-11,53,EGGS,0.0,0.0
19415,2013-01-11,53,FROZEN FOODS,0.0,0.0
19416,2013-01-11,53,GROCERY I,0.0,0.0
19417,2013-01-11,53,GROCERY II,0.0,0.0
19418,2013-01-11,53,HARDWARE,0.0,0.0
19419,2013-01-11,53,HOME AND KITCHEN I,0.0,0.0
19420,2013-01-11,53,HOME AND KITCHEN II,0.0,0.0
19421,2013-01-11,53,HOME APPLIANCES,0.0,0.0
19422,2013-01-11,53,HOME CARE,0.0,0.0
19423,2013-01-11,53,LADIESWEAR,0.0,0.0
19424,2013-01-11,53,LAWN AND GARDEN,0.0,0.0
19425,2013-01-11,53,LINGERIE,0.0,0.0
19426,2013-01-11,53,"LIQUOR,WINE,BEER",0.0,0.0
19427,2013-01-11,53,MAGAZINES,0.0,0.0
19428,2013-01-11,53,MEATS,0.0,0.0
19429,2013-01-11,53,PERSONAL CARE,0.0,0.0
19430,2013-01-11,53,PET SUPPLIES,0.0,0.0
19431,2013-01-11,53,PLAYERS AND ELECTRONICS,0.0,0.0
19432,2013-01-11,53,POULTRY,0.0,0.0
19433,2013-01-11,53,PREPARED FOODS,0.0,0.0
19434,2013-01-11,53,PRODUCE,0.0,0.0
19435,2013-01-11,53,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19436,2013-01-11,53,SEAFOOD,0.0,0.0
19437,2013-01-11,54,AUTOMOTIVE,2.0,0.0
19438,2013-01-11,54,BABY CARE,0.0,0.0
19439,2013-01-11,54,BEAUTY,1.0,0.0
19440,2013-01-11,54,BEVERAGES,311.0,0.0
19441,2013-01-11,54,BOOKS,0.0,0.0
19442,2013-01-11,54,BREAD/BAKERY,128.0,0.0
19443,2013-01-11,54,CELEBRATION,0.0,0.0
19444,2013-01-11,54,CLEANING,605.0,0.0
19445,2013-01-11,54,DAIRY,32.0,0.0
19446,2013-01-11,54,DELI,85.0,0.0
19447,2013-01-11,54,EGGS,25.0,0.0
19448,2013-01-11,54,FROZEN FOODS,3.0,0.0
19449,2013-01-11,54,GROCERY I,1409.0,0.0
19450,2013-01-11,54,GROCERY II,4.0,0.0
19451,2013-01-11,54,HARDWARE,1.0,0.0
19452,2013-01-11,54,HOME AND KITCHEN I,0.0,0.0
19453,2013-01-11,54,HOME AND KITCHEN II,0.0,0.0
19454,2013-01-11,54,HOME APPLIANCES,0.0,0.0
19455,2013-01-11,54,HOME CARE,0.0,0.0
19456,2013-01-11,54,LADIESWEAR,0.0,0.0
19457,2013-01-11,54,LAWN AND GARDEN,0.0,0.0
19458,2013-01-11,54,LINGERIE,3.0,0.0
19459,2013-01-11,54,"LIQUOR,WINE,BEER",35.0,0.0
19460,2013-01-11,54,MAGAZINES,0.0,0.0
19461,2013-01-11,54,MEATS,38.849,0.0
19462,2013-01-11,54,PERSONAL CARE,145.0,0.0
19463,2013-01-11,54,PET SUPPLIES,0.0,0.0
19464,2013-01-11,54,PLAYERS AND ELECTRONICS,0.0,0.0
19465,2013-01-11,54,POULTRY,22.055,0.0
19466,2013-01-11,54,PREPARED FOODS,49.0,0.0
19467,2013-01-11,54,PRODUCE,0.0,0.0
19468,2013-01-11,54,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19469,2013-01-11,54,SEAFOOD,0.0,0.0
19470,2013-01-11,6,AUTOMOTIVE,3.0,0.0
19471,2013-01-11,6,BABY CARE,0.0,0.0
19472,2013-01-11,6,BEAUTY,3.0,0.0
19473,2013-01-11,6,BEVERAGES,1213.0,0.0
19474,2013-01-11,6,BOOKS,0.0,0.0
19475,2013-01-11,6,BREAD/BAKERY,301.624,0.0
19476,2013-01-11,6,CELEBRATION,0.0,0.0
19477,2013-01-11,6,CLEANING,961.0,0.0
19478,2013-01-11,6,DAIRY,405.0,0.0
19479,2013-01-11,6,DELI,246.964,0.0
19480,2013-01-11,6,EGGS,139.0,0.0
19481,2013-01-11,6,FROZEN FOODS,98.509,0.0
19482,2013-01-11,6,GROCERY I,2623.0,0.0
19483,2013-01-11,6,GROCERY II,24.0,0.0
19484,2013-01-11,6,HARDWARE,0.0,0.0
19485,2013-01-11,6,HOME AND KITCHEN I,0.0,0.0
19486,2013-01-11,6,HOME AND KITCHEN II,0.0,0.0
19487,2013-01-11,6,HOME APPLIANCES,0.0,0.0
19488,2013-01-11,6,HOME CARE,0.0,0.0
19489,2013-01-11,6,LADIESWEAR,0.0,0.0
19490,2013-01-11,6,LAWN AND GARDEN,7.0,0.0
19491,2013-01-11,6,LINGERIE,11.0,0.0
19492,2013-01-11,6,"LIQUOR,WINE,BEER",109.0,0.0
19493,2013-01-11,6,MAGAZINES,0.0,0.0
19494,2013-01-11,6,MEATS,558.723,0.0
19495,2013-01-11,6,PERSONAL CARE,173.0,0.0
19496,2013-01-11,6,PET SUPPLIES,0.0,0.0
19497,2013-01-11,6,PLAYERS AND ELECTRONICS,0.0,0.0
19498,2013-01-11,6,POULTRY,452.152,0.0
19499,2013-01-11,6,PREPARED FOODS,131.264,0.0
19500,2013-01-11,6,PRODUCE,0.0,0.0
19501,2013-01-11,6,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19502,2013-01-11,6,SEAFOOD,56.456,0.0
19503,2013-01-11,7,AUTOMOTIVE,0.0,0.0
19504,2013-01-11,7,BABY CARE,0.0,0.0
19505,2013-01-11,7,BEAUTY,2.0,0.0
19506,2013-01-11,7,BEVERAGES,1547.0,0.0
19507,2013-01-11,7,BOOKS,0.0,0.0
19508,2013-01-11,7,BREAD/BAKERY,338.175,0.0
19509,2013-01-11,7,CELEBRATION,0.0,0.0
19510,2013-01-11,7,CLEANING,630.0,0.0
19511,2013-01-11,7,DAIRY,514.0,0.0
19512,2013-01-11,7,DELI,106.686,0.0
19513,2013-01-11,7,EGGS,183.0,0.0
19514,2013-01-11,7,FROZEN FOODS,91.852,0.0
19515,2013-01-11,7,GROCERY I,1970.0,0.0
19516,2013-01-11,7,GROCERY II,37.0,0.0
19517,2013-01-11,7,HARDWARE,0.0,0.0
19518,2013-01-11,7,HOME AND KITCHEN I,0.0,0.0
19519,2013-01-11,7,HOME AND KITCHEN II,0.0,0.0
19520,2013-01-11,7,HOME APPLIANCES,3.0,0.0
19521,2013-01-11,7,HOME CARE,0.0,0.0
19522,2013-01-11,7,LADIESWEAR,0.0,0.0
19523,2013-01-11,7,LAWN AND GARDEN,9.0,0.0
19524,2013-01-11,7,LINGERIE,13.0,0.0
19525,2013-01-11,7,"LIQUOR,WINE,BEER",171.0,0.0
19526,2013-01-11,7,MAGAZINES,0.0,0.0
19527,2013-01-11,7,MEATS,764.945,0.0
19528,2013-01-11,7,PERSONAL CARE,104.0,0.0
19529,2013-01-11,7,PET SUPPLIES,0.0,0.0
19530,2013-01-11,7,PLAYERS AND ELECTRONICS,0.0,0.0
19531,2013-01-11,7,POULTRY,253.035,0.0
19532,2013-01-11,7,PREPARED FOODS,103.0,0.0
19533,2013-01-11,7,PRODUCE,0.0,0.0
19534,2013-01-11,7,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19535,2013-01-11,7,SEAFOOD,56.646,0.0
19536,2013-01-11,8,AUTOMOTIVE,6.0,0.0
19537,2013-01-11,8,BABY CARE,0.0,0.0
19538,2013-01-11,8,BEAUTY,1.0,0.0
19539,2013-01-11,8,BEVERAGES,2261.0,0.0
19540,2013-01-11,8,BOOKS,0.0,0.0
19541,2013-01-11,8,BREAD/BAKERY,516.979,0.0
19542,2013-01-11,8,CELEBRATION,0.0,0.0
19543,2013-01-11,8,CLEANING,1172.0,0.0
19544,2013-01-11,8,DAIRY,841.0,0.0
19545,2013-01-11,8,DELI,213.366,0.0
19546,2013-01-11,8,EGGS,269.0,0.0
19547,2013-01-11,8,FROZEN FOODS,242.911,0.0
19548,2013-01-11,8,GROCERY I,2905.0,0.0
19549,2013-01-11,8,GROCERY II,34.0,0.0
19550,2013-01-11,8,HARDWARE,0.0,0.0
19551,2013-01-11,8,HOME AND KITCHEN I,0.0,0.0
19552,2013-01-11,8,HOME AND KITCHEN II,0.0,0.0
19553,2013-01-11,8,HOME APPLIANCES,0.0,0.0
19554,2013-01-11,8,HOME CARE,0.0,0.0
19555,2013-01-11,8,LADIESWEAR,0.0,0.0
19556,2013-01-11,8,LAWN AND GARDEN,11.0,0.0
19557,2013-01-11,8,LINGERIE,43.0,0.0
19558,2013-01-11,8,"LIQUOR,WINE,BEER",290.0,0.0
19559,2013-01-11,8,MAGAZINES,0.0,0.0
19560,2013-01-11,8,MEATS,1076.629,0.0
19561,2013-01-11,8,PERSONAL CARE,219.0,0.0
19562,2013-01-11,8,PET SUPPLIES,0.0,0.0
19563,2013-01-11,8,PLAYERS AND ELECTRONICS,0.0,0.0
19564,2013-01-11,8,POULTRY,355.788,0.0
19565,2013-01-11,8,PREPARED FOODS,231.508,0.0
19566,2013-01-11,8,PRODUCE,0.0,0.0
19567,2013-01-11,8,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
19568,2013-01-11,8,SEAFOOD,88.43,0.0
19569,2013-01-11,9,AUTOMOTIVE,3.0,0.0
19570,2013-01-11,9,BABY CARE,0.0,0.0
19571,2013-01-11,9,BEAUTY,1.0,0.0
19572,2013-01-11,9,BEVERAGES,712.0,0.0
19573,2013-01-11,9,BOOKS,0.0,0.0
19574,2013-01-11,9,BREAD/BAKERY,412.0,0.0
19575,2013-01-11,9,CELEBRATION,0.0,0.0
19576,2013-01-11,9,CLEANING,943.0,0.0
19577,2013-01-11,9,DAIRY,203.0,0.0
19578,2013-01-11,9,DELI,254.549,0.0
19579,2013-01-11,9,EGGS,91.0,0.0
19580,2013-01-11,9,FROZEN FOODS,21.0,0.0
19581,2013-01-11,9,GROCERY I,2355.0,0.0
19582,2013-01-11,9,GROCERY II,15.0,0.0
19583,2013-01-11,9,HARDWARE,4.0,0.0
19584,2013-01-11,9,HOME AND KITCHEN I,0.0,0.0
19585,2013-01-11,9,HOME AND KITCHEN II,0.0,0.0
19586,2013-01-11,9,HOME APPLIANCES,0.0,0.0
19587,2013-01-11,9,HOME CARE,0.0,0.0
19588,2013-01-11,9,LADIESWEAR,0.0,0.0
